,Title,Location,Price,Link,Company,date,Meta Data
136,Hiring CDL A Solo Drivers - Reg/OTR - Great Miles,                       Nacogdoches / Lufkin area                   ,$0,https://nacogdoches.craigslist.org/trp/d/nacogdoches-hiring-cdl-solo-drivers-reg/7711042402.html,":""TSD Logistics"",""@type"":""Organization""",2024-01-25 08:49,"""datePosted"":""2024-01-25T14:49:17+0000"",""@context"":""http://schema.org"",""description"":""TSD Logistics is currently seeking professional SOLO drivers to join our fleet. TSD has proudly serviced the Tire and Rubber Industry for over 40 years and has a reputation of delivering excellence! NO TOUCH FREIGHT<br>\n<br>\nSOLO - Bulk (hopper); Regional/OTR ** Minimum 2500 miles per week required<br>\n<br>\nTravel lanes: Central and Southern States - not all 48 Out 10-14 days<br>\n<br>\nQualifications:<br>\nClass A CDL with 6 months current OTR tractor trailer experience<br>\nClean Driving record<br>\nNO positives or refusals in last 3 yrs - SAP and return to duty required !!<br>\n<br>\n* $2000 sign-on bonus - $1000 on 1st ck<br>\n* Monthly Safety incentives - earn up to an additional .02 cpm<br>\n* 2800 - 3400 miles a week available<br>\n* Regularly scheduled home time<br>\n* Regional Lanes – Central and Southern States<br>\n* Drop and Hook on most lanes<br>\n* Average length of haul is 1200 miles<br>\n* Equipment 2021 and newer<br>\n* Truck speed 70 mph<br>\n* No Touch Freight<br>\n* Great CSA scores<br>\n* Border Crossing incentive for Canada Drivers<br>\n* Driver Referral Bonus<br>\n<br>\nTo apply: https://intelliapp.driverapponline.com/c/tsdinc<br>\n<br>\nBenefits:<br>\nBCBS Insurance plus All Electives offered<br>\nCompany paid life insurance<br>\n401K<br>\n4 Paid Holidays<br>\n$50 Cell phone reimbursement<br>\n$200 Clean DOT Inspection<br>\nPaid Detention, Layover, and Maintenance<br>\nPaid virtual training<br>\nPaid Orientation<br>\nPassenger and Pet Policy<br>\nPTO (paid time off) 7 days in 1st year<br>\n.10 cpm per diem (tax-free on all miles driven)<br>\n<br>\nPassport and TWIC a plus! US/Canada lanes available<br>\n"",""jobLocation"":""geo"":""latitude"":""31.576020"",""longitude"":""-94.673026"",""@type"":""GeoCoordinates""},""@type"":""Place"",""address"":""streetAddress"":"""",""@type"":""PostalAddress"",""addressRegion"":""TX"",""addressCountry"":""US"",""postalCode"":""75963"",""addressLocality"":""Nacogdoches""}},""employmentType"":""FULL_TIME"",""hiringOrganization"":""name"":""TSD Logistics"",""@type"":""Organization""},""title"":""Driver, CDL, Solo,  Bulk, Hopper"",""@type"":""JobPosting"",""validThrough"":""2024-02-24""}"
137,Hiring CDL A  Drivers  Solo - Bulk division - Great Miles,                       OKC area                   ,$0,https://oklahomacity.craigslist.org/trp/d/oklahoma-city-hiring-cdl-drivers-solo/7711041409.html,":""TSD Logistics""",2024-01-25 08:46,"""title"":""Driver, Solo, Bulk, regional, OTR"",""jobLocation"":""geo"":""@type"":""GeoCoordinates"",""longitude"":""-97.514688"",""latitude"":""35.529209""},""@type"":""Place"",""address"":""streetAddress"":"""",""addressRegion"":""OK"",""addressLocality"":""Oklahoma City"",""@type"":""PostalAddress"",""postalCode"":""73105"",""addressCountry"":""US""}},""employmentType"":""FULL_TIME"",""@type"":""JobPosting"",""datePosted"":""2024-01-25T14:46:19+0000"",""validThrough"":""2024-02-24"",""description"":""TSD Logistics is currently seeking professional SOLO drivers to join our fleet. TSD has proudly serviced the Tire and Rubber Industry for over 40 years and has a reputation of delivering excellence! NO TOUCH FREIGHT<br>\n<br>\nSOLO - Bulk (hopper); Regional/OTR ** Minimum 2500 miles per week required<br>\n<br>\nTravel lanes: Central and Southern States - not all 48   ****** Out 10-14 days<br>\n<br>\nQualifications:<br>\nClass A CDL with 6 months current OTR tractor trailer experience<br>\nClean Driving record<br>\nNO positives or refusals in last 3 yrs - SAP and return to duty required !!<br>\n<br>\n* $2000 sign-on bonus - $1000 on 1st ck<br>\n* Monthly Safety incentives - earn up to an additional .02 cpm<br>\n* 2800 - 3400 miles a week available<br>\n* Regularly scheduled home time<br>\n* Regional Lanes – Central and Southern States<br>\n* Drop and Hook on most lanes<br>\n* Average length of haul is 1200 miles<br>\n* Equipment 2021 and newer<br>\n* Truck speed 70 mph<br>\n* No Touch Freight<br>\n* Great CSA scores<br>\n* Border Crossing incentive for Canada Drivers<br>\n* Driver Referral Bonus<br>\n<br>\nTo apply: https://intelliapp.driverapponline.com/c/tsdinc<br>\n<br>\nBenefits:<br>\nBCBS Insurance plus All Electives offered<br>\nCompany paid life insurance<br>\n401K<br>\n4 Paid Holidays<br>\n$50 Cell phone reimbursement<br>\n$200 Clean DOT Inspection<br>\nPaid Detention, Layover, and Maintenance<br>\nPaid virtual training<br>\nPaid Orientation<br>\nPassenger and Pet Policy<br>\nPTO (paid time off) 7 days in 1st year<br>\n.10 cpm per diem (tax-free on all miles driven)<br>\n<br>\nPassport and TWIC a plus! US/Canada lanes available<br>\n"",""hiringOrganization"":""@type"":""Organization"",""name"":""TSD Logistics""},""@context"":""http://schema.org""}"
138,Hiring CDL A Drivers Solo  - NO TOUCH FREIGHT,                       Springfield area                   ,$0,https://springfield.craigslist.org/trp/d/springfield-hiring-cdl-drivers-solo-no/7711040852.html,":""TSD Logistics"",""@type"":""Organization""",2024-01-25 08:44,"""datePosted"":""2024-01-25T14:44:31+0000"",""@context"":""http://schema.org"",""jobLocation"":""geo"":""longitude"":""-93.299000"",""@type"":""GeoCoordinates"",""latitude"":""37.211700""},""@type"":""Place"",""address"":""@type"":""PostalAddress"",""streetAddress"":"""",""postalCode"":""65808"",""addressLocality"":""Springfield"",""addressRegion"":""MO"",""addressCountry"":""US""}},""description"":""TSD Logistics is currently seeking professional SOLO drivers to join our fleet. TSD has proudly serviced the Tire and Rubber Industry for over 40 years and has a reputation of delivering excellence! NO TOUCH FREIGHT<br>\n<br>\nSOLO - Bulk (hopper); Regional/OTR ** Minimum 2500 miles per week required<br>\n<br>\nTravel lanes: Central and Southern States - not all 48 Out 10-14 days<br>\n<br>\nQualifications:<br>\nClass A CDL with 6 months current OTR tractor trailer experience<br>\nClean Driving record<br>\nNO positives or refusals in last 3 yrs - SAP and return to duty required !!<br>\n<br>\n* $2000 sign-on bonus - $1000 on 1st ck<br>\n* Monthly Safety incentives - earn up to an additional .02 cpm<br>\n* 2800 - 3400 miles a week available<br>\n* Regularly scheduled home time<br>\n* Regional Lanes – Central and Southern States<br>\n* Drop and Hook on most lanes<br>\n* Average length of haul is 1200 miles<br>\n* Equipment 2021 and newer<br>\n* Truck speed 70 mph<br>\n* No Touch Freight<br>\n* Great CSA scores<br>\n* Border Crossing incentive for Canada Drivers<br>\n* Driver Referral Bonus<br>\n<br>\nTo apply: https://intelliapp.driverapponline.com/c/tsdinc<br>\n<br>\nBenefits:<br>\nBCBS Insurance plus All Electives offered<br>\nCompany paid life insurance<br>\n401K<br>\n4 Paid Holidays<br>\n$50 Cell phone reimbursement<br>\n$200 Clean DOT Inspection<br>\nPaid Detention, Layover, and Maintenance<br>\nPaid virtual training<br>\nPaid Orientation<br>\nPassenger and Pet Policy<br>\nPTO (paid time off) 7 days in 1st year<br>\n.10 cpm per diem (tax-free on all miles driven)<br>\n<br>\nPassport and TWIC a plus! US/Canada lanes available<br>\n"",""employmentType"":""FULL_TIME"",""title"":""Driver, bulk, TSD, Solo,  hopper, regional/OT"",""hiringOrganization"":""name"":""TSD Logistics"",""@type"":""Organization""},""@type"":""JobPosting"",""validThrough"":""2024-02-24""}"
139,Hiring CDL A  Drivers Solo - Regional/OTR lanes - Great Miles,                       Shreveport                   ,$0,https://shreveport.craigslist.org/trp/d/bossier-city-hiring-cdl-drivers-solo/7711040204.html,":""TSD Logistics""",2024-01-25 08:42,"""title"":""Driver, Solo,  regional-OTR, hopper, bulk"",""@context"":""http://schema.org"",""validThrough"":""2024-02-24"",""jobLocation"":""@type"":""Place"",""geo"":""longitude"":""-93.703800"",""@type"":""GeoCoordinates"",""latitude"":""32.544900""},""address"":""streetAddress"":"""",""postalCode"":""71111"",""addressCountry"":""US"",""@type"":""PostalAddress"",""addressRegion"":""LA"",""addressLocality"":""Bossier City""}},""datePosted"":""2024-01-25T14:42:16+0000"",""employmentType"":""FULL_TIME"",""description"":""TSD Logistics is currently seeking professional SOLO drivers to join our fleet. TSD has proudly serviced the Tire and Rubber Industry for over 40 years and has a reputation of delivering excellence! NO TOUCH FREIGHT<br>\n<br>\nSOLO - Bulk (hopper); Regional/OTR ** Minimum 2500 miles per week required<br>\n<br>\nTravel lanes: Central and Southern States - not all 48 Out 10-14 days<br>\n<br>\nQualifications:<br>\nClass A CDL with 6 months current OTR tractor trailer experience<br>\nClean Driving record<br>\nNO positives or refusals in last 3 yrs - SAP and return to duty required !!<br>\n<br>\n* $2000 sign-on bonus - $1000 on 1st ck<br>\n* Monthly Safety incentives - earn up to an additional .02 cpm<br>\n* 2800 - 3400 miles a week available<br>\n* Regularly scheduled home time<br>\n* Regional Lanes – Central and Southern States<br>\n* Drop and Hook on most lanes<br>\n* Average length of haul is 1200 miles<br>\n* Equipment 2021 and newer<br>\n* Truck speed 70 mph<br>\n* No Touch Freight<br>\n* Great CSA scores<br>\n* Border Crossing incentive for Canada Drivers<br>\n* Driver Referral Bonus<br>\n<br>\nTo apply: https://intelliapp.driverapponline.com/c/tsdinc<br>\n<br>\nBenefits:<br>\nBCBS Insurance plus All Electives offered<br>\nCompany paid life insurance<br>\n401K<br>\n4 Paid Holidays<br>\n$50 Cell phone reimbursement<br>\n$200 Clean DOT Inspection<br>\nPaid Detention, Layover, and Maintenance<br>\nPaid virtual training<br>\nPaid Orientation<br>\nPassenger and Pet Policy<br>\nPTO (paid time off) 7 days in 1st year<br>\n.10 cpm per diem (tax-free on all miles driven)<br>\n<br>\nPassport and TWIC a plus! US/Canada lanes available<br>\n"",""@type"":""JobPosting"",""hiringOrganization"":""@type"":""Organization"",""name"":""TSD Logistics""}}"
140,CDL-A Truck Driver - $1500/week,"                       Indianapolis, IN                   ",$0,https://indianapolis.craigslist.org/trp/d/indianapolis-cdl-truck-driver-week/7711039674.html,":""Aim Transportation Solutions""",2024-01-25 09:40,"""datePosted"":""2024-01-25T14:40:45+0000"",""employmentType"":""FULL_TIME"",""validThrough"":""2024-02-24"",""jobLocation"":""address"":""postalCode"":""46204"",""streetAddress"":"""",""addressLocality"":""Indianapolis"",""addressRegion"":""IN"",""@type"":""PostalAddress"",""addressCountry"":""US""},""geo"":""longitude"":""-86.153500"",""@type"":""GeoCoordinates"",""latitude"":""39.772000""},""@type"":""Place""},""hiringOrganization"":""@type"":""Organization"",""name"":""Aim Transportation Solutions""},""description"":""Aim Transportation Solutions is hiring a CDL-A Truck Driver near you! <br>\n<br>\nCDL-A Truck Drivers/Flatbed<br>\nIndianapolis, IN<br>\nAim has been named to Newsweek’s list of Top 100 Most Loved Workplaces® for 2023!<br>\n<br>\n- NEW! $6,000 sign on bonus (paid over 1 year)<br>\n- Avg Weekly Pay: $1,500<br>\n- Avg Annual Pay: $78,000<br>\n- Home Daily<br>\n- Shift/Schedule: Day Shift/No Weekends<br>\n- Equipment: Conestoga Trailer/Hauling metal tubing<br>\n- Full Time<br>\n<br>\nApply Here: https://www.aimntls.com/CareerSearch/ShowJob?id=61424&amp;r=AimMarketing/Craigslist/AimIndyDriver/1_2024<br>\n<br>\nRequirements:<br>\n- Valid CDL-A License with 1+ Year Truck Driver Experience Required<br>\n- Flatbed Experience Required<br>\n<br>\nBenefits for Truck Driver &amp; Family:<br>\n- Anthem Blue Cross/Blue Shield Medical Coverage<br>\n- Dental and Vision<br>\n- 401K Company Match<br>\n- Paid Vacation and Holidays<br>\n- Company Paid Life Insurance<br>\n- Short-Term/Long-Term Disability<br>\n<br>\nContact a recruiter by calling 866-932-3713.<br>\n<br>\nAim Transportation Solutions is a Top 25 Logistics Company! We are family-owned and financially strong. Aim Transportation Solutions has been in business for over 40 years and has grown to 1,000+ employees providing service nationwide. For more information about Aim Transportation Solutions, visit www.aimntls.com<br>\n<br>\nTrucking jobs, transportation industry, truck driving jobs, transportation jobs, CDL jobs, CDL-A jobs, CDL-A truck driving jobs, truck driving jobs near me, CDL-A driving jobs near me, CDL-A jobs near me, CDL-A truck driving jobs near me , transportation company, Penske, Ryder, Cardinal Logistics, FedEx, UPS, Schneider trucking, Schneider logistics, Swift Transportation, J.B. Hunt, Knight transportation, Werner Enterprises, regional truck driving jobs, local truck driving jobs, OTR truck driving jobs, dedicated truck driver, Roehl Transport, XPO Logistics, J &amp; K Express LLC, Sysco, Walmart, Truck driver, driving jobs, trucker, driver, CDL-A, CDL-A truck driver, CDL-A driver, CDL-A jobs near me, CDL jobs, trucking company, trucker jobs, trucking industry, CDL jobs near me, CDL-A jobs, CDL-A truck driving jobs, CDL-A truck driving jobs near me, transportation jobs, transportation industry, transportation jobs near me, truck driver jobs near me, trucker jobs near me, driving jobs near me<br>\n<br>\n"",""@type"":""JobPosting"",""title"":""CDL-A Truck Driver"",""@context"":""http://schema.org""}"
141,Hiring Class A Drivers - Solo - No Touch Freight - Great miles,                       New Orleans                   ,$0,https://neworleans.craigslist.org/trp/d/new-orleans-hiring-class-drivers-solo/7711039489.html,":""TSD Logistics"",""@type"":""Organization""",2024-01-25 08:40,"""validThrough"":""2024-02-24"",""jobLocation"":""address"":""postalCode"":""70183"",""streetAddress"":"""",""addressLocality"":""New Orleans"",""addressRegion"":""LA"",""@type"":""PostalAddress"",""addressCountry"":""US""},""geo"":""longitude"":""-90.063343"",""latitude"":""29.974207"",""@type"":""GeoCoordinates""},""@type"":""Place""},""employmentType"":""FULL_TIME"",""datePosted"":""2024-01-25T14:40:10+0000"",""description"":""TSD Logistics is currently seeking professional SOLO drivers to join our fleet. TSD has proudly serviced the Tire and Rubber Industry for over 40 years and has a reputation of delivering excellence! NO TOUCH FREIGHT<br>\n<br>\nSOLO - Bulk (hopper); Regional/OTR ** Minimum 2500 miles per week required<br>\n<br>\nTravel lanes: Central and Southern States - not all 48 Out 10-14 days<br>\n<br>\nQualifications:<br>\nClass A CDL with 6 months current OTR tractor trailer experience<br>\nClean Driving record<br>\nNO positives or refusals in last 3 yrs - SAP and return to duty required !!<br>\n<br>\n* $2000 sign-on bonus - $1000 on 1st ck<br>\n* Monthly Safety incentives - earn up to an additional .02 cpm<br>\n* 2800 - 3400 miles a week available<br>\n* Regularly scheduled home time<br>\n* Regional Lanes – Central and Southern States<br>\n* Drop and Hook on most lanes<br>\n* Average length of haul is 1200 miles<br>\n* Equipment 2021 and newer<br>\n* Truck speed 70 mph<br>\n* No Touch Freight<br>\n* Great CSA scores<br>\n* Border Crossing incentive for Canada Drivers<br>\n* Driver Referral Bonus<br>\n<br>\nTo apply: https://intelliapp.driverapponline.com/c/tsdinc<br>\n<br>\nBenefits:<br>\nBCBS Insurance plus All Electives offered<br>\nCompany paid life insurance<br>\n401K<br>\n4 Paid Holidays<br>\n$50 Cell phone reimbursement<br>\n$200 Clean DOT Inspection<br>\nPaid Detention, Layover, and Maintenance<br>\nPaid virtual training<br>\nPaid Orientation<br>\nPassenger and Pet Policy<br>\nPTO (paid time off) 7 days in 1st year<br>\n.10 cpm per diem (tax-free on all miles driven)<br>\n<br>\nPassport and TWIC a plus! US/Canada lanes available<br>\n"",""@type"":""JobPosting"",""hiringOrganization"":""name"":""TSD Logistics"",""@type"":""Organization""},""title"":""Driver, Solo, regional/otr, bulk, hopper"",""@context"":""http://schema.org""}"
142,Hiring CDL A Drivers:  SOLO for Regional OTR position,                       Baton Rouge                   ,$0,https://batonrouge.craigslist.org/trp/d/baton-rouge-hiring-cdl-drivers-solo-for/7711037737.html,":""TSD Logistics"",""@type"":""Organization""",2024-01-25 08:34,"""@context"":""http://schema.org"",""description"":""TSD Logistics is currently seeking professional SOLO drivers to join our fleet. TSD has proudly serviced the Tire and Rubber Industry for over 40 years and has a reputation of delivering excellence! NO TOUCH FREIGHT<br>\n<br>\nSOLO - Bulk (hopper); Regional/OTR ** Minimum 2500 miles per week required<br>\n<br>\nTravel lanes: Central and Southern States - not all 48 Out 10-14 days<br>\n<br>\nQualifications:<br>\nClass A CDL with 6 months current OTR tractor trailer experience<br>\nClean Driving record<br>\nNO positives or refusals in last 3 yrs - SAP and return to duty required !!<br>\n<br>\n* $2000 sign-on bonus - $1000 on 1st ck<br>\n* Monthly Safety incentives - earn up to an additional .02 cpm<br>\n* 2800 - 3400 miles a week available<br>\n* Regularly scheduled home time<br>\n* Regional Lanes – Central and Southern States<br>\n* Drop and Hook on most lanes<br>\n* Average length of haul is 1200 miles<br>\n* Equipment 2021 and newer<br>\n* Truck speed 70 mph<br>\n* No Touch Freight<br>\n* Great CSA scores<br>\n* Border Crossing incentive for Canada Drivers<br>\n* Driver Referral Bonus<br>\n<br>\nTo apply: https://intelliapp.driverapponline.com/c/tsdinc<br>\n<br>\nBenefits:<br>\nBCBS Insurance plus All Electives offered<br>\nCompany paid life insurance<br>\n401K<br>\n4 Paid Holidays<br>\n$50 Cell phone reimbursement<br>\n$100 Clean DOT Inspection<br>\nPaid Detention, Layover, and Maintenance<br>\nPaid virtual training<br>\nPaid Orientation<br>\nPassenger and Pet Policy<br>\nPTO (paid time off) 7 days in 1st year<br>\n.10 cpm per diem (tax-free on all miles driven)<br>\n<br>\nPassport and TWIC a plus! US/Canada lanes available<br>\n"",""@type"":""JobPosting"",""employmentType"":""FULL_TIME"",""datePosted"":""2024-01-25T14:34:13+0000"",""hiringOrganization"":""name"":""TSD Logistics"",""@type"":""Organization""},""validThrough"":""2024-02-24"",""title"":""Driver, solo, bulk, Reg OTR,"",""jobLocation"":""address"":""addressCountry"":""US"",""streetAddress"":"""",""addressLocality"":""Baton Rouge"",""@type"":""PostalAddress"",""addressRegion"":""LA"",""postalCode"":""70815""},""geo"":""@type"":""GeoCoordinates"",""latitude"":""30.422564"",""longitude"":""-91.075115""},""@type"":""Place""}}"
143,HIRING  Class A Solo US/CANADA lane - Passport required,"                       Hallam, NE                   ",$0,https://lincoln.craigslist.org/trp/d/hallam-hiring-class-solo-us-canada-lane/7711036231.html,":""TSD Logistics"",""@type"":""Organization""",2024-01-25 08:29,"""employmentType"":""FULL_TIME"",""@type"":""JobPosting"",""jobLocation"":""geo"":""longitude"":""-96.799800"",""latitude"":""40.573900"",""@type"":""GeoCoordinates""},""@type"":""Place"",""address"":""postalCode"":""68368"",""addressCountry"":""US"",""@type"":""PostalAddress"",""addressRegion"":""NE"",""addressLocality"":""Hallam"",""streetAddress"":""""}},""title"":""Driver, regional OTR bulk hopper, Canada, Passport"",""@context"":""http://schema.org"",""hiringOrganization"":""name"":""TSD Logistics"",""@type"":""Organization""},""description"":""TSD Logistics is currently seeking professional TEAMS and SOLO drivers to join our fleet. TSD has proudly serviced the Tire and Rubber Industry for 40 years and has a reputation of delivering excellence! NO TOUCH FREIGHT<br>\n<br>\nHIRING immediately for new business:  N. Baltimore OH to Hallam, NE to New Glasgow, Nova Scotia<br>\n<br>\n~ ~ ~ PASSPORT or ENHANCED License REQUIRED.   This is a US/Canada lane. ~ ~ ~<br>\n<br>\nSOLO - Bulk (hopper);  Regional/OTR ** Minimum 2500 miles per week required<br>\n<br>\nQualifications:<br>\nClass A CDL with 6 months current OTR tractor trailer experience<br>\nClean Driving record<br>\nNO positives or refusals in last 3 yrs - SAP and return to duty required<br>\n<br>\n* $2000 sign-on bonus  <br>\n* Monthly Safety incentives - earn up to an additional .02 cpm<br>\n* 2800 - 3400 miles a week available<br>\n* Regularly scheduled home time<br>\n* Regional Lanes – Central and Southern States<br>\n* Drop and Hook on most lanes<br>\n* Average length of haul is 1200 miles<br>\n* Equipment 2019 and newer<br>\n* Truck speed 70 mph<br>\n* No Touch Freight<br>\n* Great CSA scores<br>\n* Border Crossing incentive for Canada Drivers <br>\n* Driver Referral Bonus<br>\n<br>\nTo apply: https://intelliapp.driverapponline.com/c/tsdinc<br>\n<br>\nBenefits:<br>\nBCBS Insurance plus All Electives offered<br>\nCompany paid life insurance<br>\n401K<br>\n4 Paid Holidays<br>\n$50 Cell phone reimbursement<br>\n$100 Clean DOT Inspection<br>\nPaid Detention, Layover, and Maintenance<br>\nPaid virtual training<br>\nPaid Orientation<br>\nPassenger and Pet Policy<br>\nPTO (paid time off) 7 days in 1st year<br>\n.10 cpm per diem (tax-free on all miles driven)<br>\n<br>\n<br>\n"",""validThrough"":""2024-02-24"",""datePosted"":""2024-01-25T14:29:30+0000""}"
144,Hiring CDL A Drivers Solo - Regional/OTR - Great Miles,                       Birmingham                   ,$0,https://bham.craigslist.org/trp/d/birmingham-hiring-cdl-drivers-solo/7711034629.html,":""TSD Logistics"",""@type"":""Organization""",2024-01-25 08:23,"""validThrough"":""2024-02-24"",""title"":""Driver, Team, Solo, hopper, bulk, van"",""employmentType"":""FULL_TIME"",""description"":""TSD Logistics is currently seeking professional SOLO drivers to join our fleet. TSD has proudly serviced the Tire and Rubber Industry for over 40 years and has a reputation of delivering excellence!    NO TOUCH FREIGHT<br>\n<br>\nTEAMS - Bulk (hopper) Regional/OTR ** Team Minimum 5000 miles per week required.<br>\nSOLO - Bulk (hopper);  Regional/OTR  ** Minimum 2500 miles per week required<br>\n<br>\nTravel lanes:  Central and Southern States - not all 48             Out 10-14 days<br>\n<br>\nQualifications:<br>\nClass A CDL with 6 months current OTR tractor trailer experience<br>\nClean Driving record<br>\nNO positives or refusals in last 3 yrs - SAP and return to duty required<br>\n<br>\n* $2000 sign-on bonus - $1000 1st ck<br>\n* Monthly Safety incentives - earn up to an additional .02 cpm<br>\n* 2800 - 3400 miles a week available<br>\n* Regularly scheduled home time<br>\n* Regional Lanes – Central and Southern States<br>\n* Drop and Hook on most lanes<br>\n* Average length of haul is 1200 miles<br>\n* Equipment 2021 and newer<br>\n* Truck speed 70 mph<br>\n* No Touch Freight<br>\n* Great CSA scores<br>\n* Border Crossing incentive for Canada Drivers<br>\n* Driver Referral Bonus<br>\n<br>\nTo apply: https://intelliapp.driverapponline.com/c/tsdinc<br>\n<br>\nBenefits:<br>\nBCBS Insurance plus All Electives offered<br>\nCompany paid life insurance<br>\n401K<br>\n4 Paid Holidays<br>\n$50 Cell phone reimbursement<br>\n$200 Clean DOT Inspection<br>\nPaid Detention, Layover, and Maintenance<br>\nPaid virtual training<br>\nPaid Orientation<br>\nPassenger and Pet Policy<br>\nPTO (paid time off) 7 days in 1st year<br>\n.10 cpm per diem (tax-free on all miles driven)<br>\n<br>\nPassport and TWIC a plus! US/Canada lanes available<br>\n"",""jobLocation"":""@type"":""Place"",""geo"":""@type"":""GeoCoordinates"",""latitude"":""33.536351"",""longitude"":""-86.798859""},""address"":""postalCode"":""35234"",""@type"":""PostalAddress"",""addressCountry"":""US"",""addressRegion"":""AL"",""streetAddress"":"""",""addressLocality"":""Birmingham""}},""hiringOrganization"":""name"":""TSD Logistics"",""@type"":""Organization""},""@context"":""http://schema.org"",""datePosted"":""2024-01-25T14:23:42+0000"",""@type"":""JobPosting""}"
145,OTR Drivers needed for Open Deck Transport,"                       Detroit Metro: Wayne County, MI Area                   ",$0,https://detroit.craigslist.org/wyn/trp/d/taylor-otr-drivers-needed-for-open-deck/7711022453.html,":""Daily Express"",""@type"":""Organization""",2024-01-25 08:35,"""validThrough"":""2024-02-24"",""description"":""<br>\n<br>\n<br>\n<font color=\""red\"" size=\""6\""><b><center>OTR Drivers needed at Daily Express</center></b></font><br>\n<center><b><font color=\""black\"" size=\""6\"">Company Driver and Owner Operators</font></b></center><br>\n<br>\n<br>\n<font color=\""black\"" size=\""5\"">Do you enjoy the challenge of moving heavy equipment and machinery over long distances? Daily Express has OTR openings for Company Drivers, Owner Operators, and Lease Purchase Drivers. Open deck freight includes heavy machinery, mining equipment, and wind turbines on 3- or 4-Axle trailers. We have an Open Door policy and common sense compensation like Tarping Pay, Paid Tolls, and Referral Bonuses.<br>\n<br>\n<font color=\""red\"" size=\""6\""><b>Great Pay and Benefits for Company Drivers</b></font><br>\n<br>\n<font color=\""black\"" size=\""5\"">Company Drivers get paid weekly, with annual pay averaging around $85,000. Drive for seven consecutive days OTR, and you can park near home for your day off. There's no switch seating, so you can get comfortable in your assigned tractor. If you're eager to own your own tractor, then you should ask about our Lease Purchase program. Get started with Paid Orientation (including paid travel) to see what's so great about Daily Express.\n<br>\n\n<font color=\""black\"" size=\""5\""><ul>\n<li> Company Drivers average 85,000 per year<br>\n</li><li> Paid Orientation with Travel and Hotel Room<br>\n</li><li> Benefits include Paid Vacation, Health Insurance, and 401K<br>\n</li><li> Safety Bonus, Detention Pay, Layover Pay, Multi Stop Pay<br>\n</li><li> Guest Rider Policy, Pet Policy<br>\n</li><br>\n</ul><br>\n\n<font color=\""red\"" size=\""6\""><b>Owner Operator Perks</b></font><br>\n<br>\n<font color=\""black\"" size=\""5\"">Drivers with Daily Express have access to lucrative open deck freight. Owner Operators get paid after every load, returning home when they want. Trailers are available for rent. Ask about the Sign On Bonus for Owner Operators.\n<br>\n<font color=\""black\"" size=\""5\""><ul>\n<li> Ask a Recruiter About Sign On Bonus<br>\n</li><li> Owner Operators average 275,000 per year<br>\n</li><li> 100% Fuel Surcharge<br>\n</li><li> Discounts for Fuel, Tire, Parts, and Maintenance<br>\n</li><li> Detention Pay, Multi Stop Pay<br>\n</li><br>\n</ul><br>\n\n<center><font color=\""black\"" size=\""6\""><b><i>Moving the Freight that Moves the World!<br>\n<br>\nAsk about our Lease Purchase Program</i><br>\n<br>\n\n<font color=\""red\"" size=\""6\"">Call (877) 793-9807 to Learn More – Recruiters are available 24/7!<br>\n<br>\nOr <a href=\""https://truckdriveropenings.com/companies/daily-express/?upc=2-1-A2&amp;misc=DetroitMetroWayneCountyMichigan\"" rel=\""nofollow\"">Apply Online Today!</a></font></b></font></center><br>\n<br>\n<br>\n\n<font color=\""red\"" size=\""6\""><b>Minimum Requirements for All Drivers:</b><br>\n<font color=\""black\"" size=\""5\""><ul><li> Must be at least 23 years of age<br>\n</li><li> Must possess a Class A CDL<br>\n</li><li> At least 1 year OTR, 6 months open deck experience<br>\n</li><li> Tractors must be ELD Compliant<br>\n</li><br></ul>\n\n<font color=\""red\"" size=\""6\""><b>Additional Requirements for Company Drivers:</b><br>\n<font color=\""black\"" size=\""5\""><ul><li>No More than 3 Recordable/Preventable Accidents<br>\n</li><li> No Alcohol Convictions in the last 10 years<br>\n</li><li> No Drug Convictions/ Issues in the last 5 years<br>\n</li><br></ul>\n<br>\n\n<font color=\""black\"" size=\""5\"">About Daily Express<br>\n<br>\nFounded in 1931, Daily Express has become an industry leader in heavy haul and specialized transportation, including heavy machinery and wind turbines. Drivers can see a variety of open deck freight, including dozers, tractors, continuous miners, and shovels. Drivers appreciate the open door culture at Daily Express, where you have the opportunity to grow in your career as a driver and business owner.\n<br>\n<br>\n\n<center><img height=\""113\"" src=\""https://storage.toexceed.com/wp-content/uploads/2024/01/Daily_logodark.png\"" width=\""214\""></center>\n</font></font></font></font></font></font></font></font></font></font>\n"",""title"":""CDL A Company Drivers & Owner Operators"",""datePosted"":""2024-01-25T13:35:16+0000"",""jobLocation"":""@type"":""Place"",""address"":""addressRegion"":""MI"",""streetAddress"":"""",""addressCountry"":""US"",""addressLocality"":""Taylor"",""postalCode"":""48180"",""@type"":""PostalAddress""},""geo"":""longitude"":""-83.267300"",""latitude"":""42.231700"",""@type"":""GeoCoordinates""}},""employmentType"":""FULL_TIME"",""@context"":""http://schema.org"",""hiringOrganization"":""name"":""Daily Express"",""@type"":""Organization""},""@type"":""JobPosting""}"
146,"CDL-A Team Hazmat and Doubles OTR Truck Drivers - $1,000 Sign-On Bonus","                       Birmingham, AL                   ",$0,https://bham.craigslist.org/trp/d/birmingham-cdl-team-hazmat-and-doubles/7711011786.html,,2024-01-25 06:30,[]
